Sentence,Labels
"Rash , Itching , Hair Loss , Skin Ulcers , Bleeding , Swelling , Spots on hide have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"I am suffering from Fever, Difficulty Breathing, Shortness of Breath, Cold Hands and Feet, Breathing Difficulty, Swelling, Fatigue.","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Lethargy, Mood Swings, Fatigue, Anxiety, Memory Loss, Depression have been bothering me.","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Fatigue , Bloating , Joint Pain , osseous tissue Pain have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"I have been experiencing Hearing Loss, Headache, and Yellow Skin for the past few days.","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Symptoms include Difficulty Speaking , Difficulty walk , Muscle Weakness .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"High Temperature , Runny Nose , High Fever , brusqueness of Breath , Breathing Difficulty have been bothering me .","['B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"I 'm dealing with feverishness , Sneezing , Runny Nose , Fatigue and it 's getting worse .","['O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"I have been experiencing Bloating , excrescence , Muscle Weakness , Joint Pain , Bone Pain , Fatigue , and Loss of Balance for the past few days .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Memory going , Difficulty Speaking , Balance Problems , High Blood Pressure , Paralysis have been bothering me .","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"I 'm dealing with Rash , haemorrhage , Itching and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Symptoms include Mood Swings , Confusion , Anxiety , phlegm .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"Shortness of Breath, Swelling, Breathing Difficulty, Cold Hands and Feet have been bothering me.","['B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"I have been experiencing humour Swings , Confusion , Fatigue , and Lethargy for the past few days .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"My symptoms are Fever , trouble Breathing , Fatigue , Shortness of Breath , Confusion .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Could Runny Nose , Sneezing , Chills , Chest Pain , Sore Throat , delusion be related ?","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Symptoms include Cough , Fatigue , Diarrhea , Runny Nose , Fever , highschool Fever .","['O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Difficulty walk , Fatigue , Paralysis .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Experiencing Fever , Sneezing , Runny Nose , tiredness has been tough .","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Experiencing Chills , Swelling , febrility , Confusion has been tough .","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Confusion , photalgia , Stiff Neck , Nausea .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from High Temperature , Dark Urine , Abdominal Pain , sickness , High Fever , Fever , Blood in Stool .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"Experiencing Runny Nose , coughing , High Temperature , Sore Throat has been tough .","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"My symptoms are Fatigue , Loss of Balance , sinew Weakness .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"I am suffering from Balance Problems, Muscle Weakness, Paralysis, Difficulty Speaking, Confusion, Difficulty Speaking, Difficulty Walking.","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Experiencing Swelling , Tingling , Headache , Bleeding , Fever , spiritlessness , Pale Skin has been tough .","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"Experiencing pyrexia , Confusion , Cold Hands and Feet , Swelling , Shortness of Breath , Difficulty Breathing , Chills has been tough .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"Symptoms include Headache , Light Sensitivity , Photophobia , Hearing Loss , yellowness Skin .","['O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"My symptoms are Diarrhea , Fatigue , Fever , Headache , Vomiting , chill , Nausea .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O']"
"For the last week , I 've noticed Muscle Weakness , Fatigue , Acid ebb , Joint Pain .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Bruising , Hair Loss , Itching , Skin Ulcers , intumesce have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"I 'm dealing with Cold Hands and Feet , Swelling , Confusion , Breathing Difficulty , Difficulty Breathing , Fatigue , febricity and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Confusion , Fatigue , Chest pain in the ass , High Blood Pressure , Shortness of Breath , Rapid Heart Rate .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"I 'm dealing with temper Swings , Depression , Hallucinations , Confusion and it 's getting worse .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Symptoms include Chest Pain , Confusion , Fatigue , Rapid Heart Rate , vertigo , Shortness of Breath .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"Could Loss of Balance , Bone Pain , Acid Reflux , muscularity Weakness , Joint Pain be related ?","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Experiencing Fever, High Fever, High Temperature, Blood in Stool has been tough.","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"Symptoms include Numbness , Fatigue , Headache , Pale peel .","['O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"I 'm dealing with muscular tissue Weakness , Balance Problems , Memory Loss , Confusion and it 's getting worse .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Hair red ink , Swelling , Rash .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Experiencing Numbness , Fever , Bleeding , Headache , Fatigue , picket Skin , Bone Pain has been tough .","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"Insomnia , Hallucinations , Depression , Anxiety , tiredness have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"I am suffering from Difficulty Breathing , low temperature Hands and Feet , Shortness of Breath , Fatigue , Swelling , Chills .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"For the last week, I've noticed Insomnia, Fatigue, Hallucinations, Mood Swings, Depression, Sleepiness, Lethargy.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Experiencing Sore Throat , Hallucinations , Sneezing , Chest Pain , Runny olfactory organ , Chills has been tough .","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"I am suffering from Fatigue , Shortness of Breath , Rapid Heart Rate , Dizziness , Chest nuisance , High Blood Pressure .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"I 'm dealing with Fever , remains Neck , Vomiting , Confusion and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"My symptoms are High Fever , Vomiting , Abdominal Pain , Nausea , senior high Temperature , Dark Urine .","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Could Chills , High Temperature , Fatigue , Diarrhea , Cough , Sore Throat , barf be related ?","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Dark Urine , emesis , Abdominal Pain , Blood in Stool .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"Symptoms include Acid Reflux, Joint Pain, Fatigue, Swelling, Loss of Balance.","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"Shortness of breathing spell , Rapid Heart Rate , Dizziness , High Blood Pressure , Chest Pain , Fatigue have been bothering me .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Memory Loss , Balance Problems , Difficulty Walking , Confusion , heftiness Weakness have been bothering me .","['B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Symptoms include Memory Loss , Hand Tremor , Balance trouble .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"Symptoms include feverishness , Cold Hands and Feet , Shortness of Breath .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"Could Headache, Fatigue, Yellow Skin be related?","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Recently , I have had Mood Swings , Depression , discombobulation , Insomnia , Hallucinations , Lethargy , Anxiety .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"For the last week , I 've noticed Fatigue , Rapid Heart Rate , Dizziness , brusqueness of Breath .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Could passing of Balance , Bloating , Joint Pain be related ?","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Could Chest Pain, High Blood Pressure, Rapid Heart Rate, Shortness of Breath be related?","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Rash , Yellow Skin , Headache , photalgia , Hearing Loss have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Could Hand microseism , Confusion , Memory Loss be related ?","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Symptoms include Memory Loss , Muscle Weakness , Libra the Balance Problems , Difficulty Walking .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Recently , I have had thrill , Breathing Difficulty , Difficulty Breathing , Fever .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Sneezing, Runny Nose, Hallucinations, Chills, Chest Pain have been bothering me.","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Chills , Sore Throat , High Fever , Fatigue , Cough , high school Temperature , Diarrhea have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Runny olfactory organ , Sore Throat , Chills , Chest Pain , Sneezing , Hallucinations have been bothering me .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Recently , I have had Difficulty walk , Hand Tremor , Balance Problems , Memory Loss , Confusion , Muscle Weakness .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Experiencing Nausea, Blood in Stool, Yellow Skin, Abdominal Pain has been tough.","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"I 'm dealing with Balance Problems , Difficulty Speaking , brawniness Weakness and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Stiff neck opening , Confusion , Fever .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Recently, I have had Photophobia, Confusion, Headache, Vomiting.","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I 'm dealing with Memory Loss , equaliser Problems , Hand Tremor , Confusion , Muscle Weakness and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Could Balance Problems , storage Loss , Confusion , Hand Tremor be related ?","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Symptoms include Nausea, Fever, High Temperature, Abdominal Pain, Dark Urine, Vomiting, Blood in Stool.","['O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"I am suffering from Bruising , Bleeding , intumescence .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"Recently , I have had Bleeding , Tingling , febrility .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"I 'm dealing with Confusion , Hand Tremor , Memory Loss , Balance Problems , difficultness Walking and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed delusion , Chest Pain , Sneezing .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Could difficultness Breathing , Fever , Chills , Swelling be related ?","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"Experiencing High Temperature , High Fever , Cough , Fatigue , Runny Nose , Sore pharynx , Diarrhea has been tough .","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Lethargy , Anxiety , Insomnia , Mood Swings , store Loss .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Stiff Neck , Nausea , Vomiting , Photophobia , worry .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"Recently , I have had Diarrhea , Yellow hide , Fever , Chills , Headache .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
